dataset,source,true_pos_rate_mean,true_pos_rate_std,pred_pos_rate_mean,pred_pos_rate_std,train_pos_prev_mean,train_pos_prev_std,n_seeds,corr_age_target_mean,corr_age_target_std,corr_education_num_target_mean,corr_education_num_target_std
adult_income,real,0.23932848807452145,0.0,0.1657624458320538,0.0019214396868053466,0.23927008420136667,0.0,3,0.22904103959794553,0.0023937499734155415,0.3309500513426496,0.002465958035063421
adult_income,agentdataset,0.23932848807452145,0.0,0.06240829835875389,0.0027795969364883917,0.23973076037161212,0.002139437928391104,3,0.17006244385194638,0.0020924060720441894,0.24256077955327304,0.0017332632771455507
adult_income,independent,0.23932848807452145,0.0,0.0,0.0,0.24137725112823008,0.0005004311374798458,3,-0.0007622146315528622,0.008211060735938656,0.0028579387387020583,0.0043734087590554666
adult_income,sdv_gaussian_copula,0.23932848807452145,0.0,0.022179001603712428,0.0028226166932996985,0.2396369189295251,0.0034612586399055483,3,0.12892488008337924,0.007405386120418598,0.1722863154492341,0.0037859888171666626
